Tribunal,Grau,Nome_Orgao,Ano,Mes,Processo,Codigo_da_Ultima_classe,Nome_da_Ultima_classe,Codigos_classes,Codigos_assuntos,Data_de_Referencia,Formato,Codigo_Orgao,Status,Data_de_inicio,Data_da_ultima_movimentacao,Dias_de_antiguidade
STJ,SUP,GABINETE DO MINISTRO JOEL ILAN PACIORNIK,2025,1,sigiloso(723674060),11881,AGRAVO EM RECURSO ESPECIAL,{11881},{3555},,EletrÃ´nico,76757,Pendente,2024-12-10,2025-02-03,52.0
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTIÃA,2025,1,sigiloso(722819674),11881,AGRAVO EM RECURSO ESPECIAL,{11881},"{3608,5897,3633}",,EletrÃ´nico,12728,Pendente,2024-12-03,2024-12-20,59.0
STJ,SUP,GABINETE DO MINISTRO RICARDO VILLAS BÃAS CUEVA,2025,1,8005054-75.2022.8.05.0080,11881,AGRAVO EM RECURSO ESPECIAL,{11881},{11806},,EletrÃ´nico,76779,Pendente,2024-05-06,2024-12-13,267.0
STJ,SUP,GABINETE DO MINISTRO HUMBERTO EUSTÃ?QUIO SOARES MARTINS,2025,1,5029254-38.2023.8.21.0010,11881,AGRAVO EM RECURSO ESPECIAL,{11881},{11974},,EletrÃ´nico,76755,Pendente,2024-10-08,2024-12-09,112.0
STJ,SUP,GABINETE DO MINISTRO SEBASTIÃO REIS JÃNIOR,2025,1,0433338-03.2024.3.00.0000,1720,HABEAS CORPUS,{1720},"{10904,7791}",,EletrÃ´nico,76777,Pendente,2024-11-13,2025-02-03,79.0
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTIÃA,2025,1,sigiloso(723579721),11881,AGRAVO EM RECURSO ESPECIAL,{11881},{3465},,EletrÃ´nico,12728,Pendente,2024-12-16,2025-01-31,46.0
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTIÃA,2025,1,0800660-88.2017.4.05.8309,1032,RECURSO ESPECIAL,{1032},"{10085,10437,10095,14735}",,EletrÃ´nico,12728,Pendente,2022-08-24,2023-11-24,890.0
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTIÃA,2025,1,0159436-36.2017.8.09.0175,11881,AGRAVO EM RECURSO ESPECIAL,{11881},{5566},,EletrÃ´nico,12728,Pendente,2025-01-28,2025-01-30,3.0
STJ,SUP,GABINETE DO MINISTRO TEODORO SILVA SANTOS,2025,1,0305586-48.2024.3.00.0000,1054,CONFLITO DE COMPETÃNCIA,{1054},{12503},,EletrÃ´nico,87912,Pendente,2024-08-15,2024-08-22,170.0
STJ,SUP,GABINETE DO MINISTRO MOURA RIBEIRO,2025,1,0045571-28.2023.8.16.0014,11881,AGRAVO EM RECURSO ESPECIAL,{11881},{12490},,EletrÃ´nico,76766,Pendente,2024-11-19,2025-01-17,60.0
STJ,SUP,GABINETE DO MINISTRO JOÃO OTÃ?VIO DE NORONHA,2025,1,7066419-56.2009.8.13.0024,11881,AGRAVO EM RECURSO ESPECIAL,{11881},"{10433,7618,10435,12963,7780,9596,10655,13135}",,EletrÃ´nico,76756,Pendente,2023-09-13,2024-01-30,464.0
STJ,SUP,GABINETE DA MINISTRA MARIA ISABEL GALLOTTI,2025,1,0001195-60.2015.8.26.0045,11881,AGRAVO EM RECURSO ESPECIAL,{11881},{9593},,EletrÃ´nico,76763,Pendente,2024-09-23,2024-12-09,126.0
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTIÃA,2025,1,8000114-02.2024.8.24.0005,11881,AGRAVO EM RECURSO ESPECIAL,{11881},{7791},,EletrÃ´nico,12728,Pendente,2024-12-18,2025-02-03,44.0
STJ,SUP,GABINETE DO MINISTRO JOEL ILAN PACIORNIK,2025,1,0468442-56.2024.3.00.0000,1720,HABEAS CORPUS,{1720},{10636},,EletrÃ´nico,76757,Pendente,2024-12-09,2024-12-15,53.0
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTIÃA,2025,1,0805149-65.2023.8.12.0021,1032,RECURSO ESPECIAL,{1032},"{4847,14847}",,EletrÃ´nico,12728,Pendente,2024-07-22,2024-12-18,192.0
STJ,SUP,GABINETE DO MINISTRO MARCO BUZZI,2025,1,1000915-52.2016.8.26.0590,11881,AGRAVO EM RECURSO ESPECIAL,{11881},{12486},,EletrÃ´nico,76762,Pendente,2024-09-27,2024-12-05,118.0
STJ,SUP,GABINETE DO MINISTRO BENEDITO GONÃALVES,2025,1,5001891-26.2021.4.03.6107,11881,AGRAVO EM RECURSO ESPECIAL,{11881},{10376},,EletrÃ´nico,76750,Pendente,2024-10-24,2025-01-27,95.0
STJ,SUP,GABINETE DO MINISTRO MAURO CAMPBELL MARQUES,2025,1,5045356-13.2012.4.04.7000,1032,RECURSO ESPECIAL,{1032},"{6060,5994}",,EletrÃ´nico,76765,Pendente,2017-03-30,2023-01-24,2859.0
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTIÃA,2025,1,2217325-33.2024.8.26.0000,1722,RECURSO ORDINÃ?RIO EM HABEAS CORPUS,{1722},{3372},,EletrÃ´nico,12728,Pendente,2024-10-24,2025-01-06,99.0
STJ,SUP,GABINETE DO MINISTRO ANTONIO SALDANHA PALHEIRO,2025,1,0489186-72.2024.3.00.0000,1720,HABEAS CORPUS,{1720},{3608},,EletrÃ´nico,76748,Pendente,2024-12-26,2025-01-27,36.0
STJ,SUP,GABINETE DA MINISTRA REGINA HELENA COSTA,2025,1,5015555-78.2022.4.03.0000,1032,RECURSO ESPECIAL,"{1032,11881}",{5933},,EletrÃ´nico,76773,Pendente,2023-11-13,2024-11-29,444.0
STJ,SUP,GABINETE DO MINISTRO ANTONIO CARLOS FERREIRA,2025,1,0391473-34.2023.3.00.0000,1054,CONFLITO DE COMPETÃNCIA,{1054},"{9596,8829,10582}",,EletrÃ´nico,76747,Pendente,2023-10-25,2024-11-14,464.0
STJ,SUP,GABINETE DO MINISTRO MOURA RIBEIRO,2025,1,1029128-44.2019.8.26.0564,11881,AGRAVO EM RECURSO ESPECIAL,{11881},"{9596,12612}",,EletrÃ´nico,76766,Pendente,2024-05-24,2024-06-26,248.0
STJ,SUP,GABINETE DO MINISTRO ROGERIO SCHIETTI,2025,1,sigiloso(410621924),11881,AGRAVO EM RECURSO ESPECIAL,{11881},"{3465,14706}",,EletrÃ´nico,76776,Pendente,2023-09-28,2024-04-12,491.0
STJ,SUP,PRESIDÃNCIA,2025,1,sigiloso(709540906),1026,HOMOLOGAÃÃO DE DECISÃO ESTRANGEIRA,{1026},{7664},,EletrÃ´nico,76789,Pendente,2024-09-19,2025-01-15,135.0
STJ,SUP,GABINETE DO MINISTRO MARCO BUZZI,2025,1,1005889-35.2020.8.26.0286,11881,AGRAVO EM RECURSO ESPECIAL,{11881},{4970},,EletrÃ´nico,76762,Pendente,2024-11-19,2024-12-23,70.0
STJ,SUP,GABINETE DO MINISTRO SEBASTIÃO REIS JÃNIOR,2025,1,1291808-49.2018.8.13.0024,11881,AGRAVO EM RECURSO ESPECIAL,{11881},{3417},,EletrÃ´nico,76777,Pendente,2024-03-12,2025-01-28,325.0
STJ,SUP,GABINETE DO DESEMBARGADOR CONVOCADO JESUÃ?NO RISSATO (DESEMBARGADOR CONVOCADO DO TJDFT),2025,1,0712174-75.2021.8.07.0007,11881,AGRAVO EM RECURSO ESPECIAL,{11881},{3633},,EletrÃ´nico,81508,Pendente,2022-12-05,2023-08-02,788.0
STJ,SUP,GABINETE DA MINISTRA DANIELA TEIXEIRA,2025,1,1501461-13.2022.8.26.0599,11881,AGRAVO EM RECURSO ESPECIAL,{11881},{3417},,EletrÃ´nico,87914,Pendente,2024-03-14,2025-01-13,323.0
STJ,SUP,GABINETE DO MINISTRO HUMBERTO EUSTÃ?QUIO SOARES MARTINS,2025,1,4006265-30.2021.8.04.0000,11881,AGRAVO EM RECURSO ESPECIAL,{11881},"{4949,9163}",,EletrÃ´nico,76755,Pendente,2023-09-29,2024-12-13,484.0
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTIÃA,2025,1,0005005-70.2013.8.14.0005,1032,RECURSO ESPECIAL,{1032},"{10438,10439}",,EletrÃ´nico,12728,Pendente,2022-08-17,2024-12-23,893.0
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTIÃA,2025,1,1000081-59.2022.8.01.0000,1032,RECURSO ESPECIAL,{1032},"{9699,3637,5566,5567}",,EletrÃ´nico,12728,Pendente,2024-02-23,2024-03-15,343.0
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTIÃA,2025,1,0010219-49.2013.8.07.0001,1032,RECURSO ESPECIAL,{1032},{4805},,EletrÃ´nico,12728,Pendente,2017-10-27,2021-04-26,2643.0
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTIÃA,2025,1,sigiloso(669999199),1032,RECURSO ESPECIAL,{1032},{11705},,EletrÃ´nico,12728,Pendente,2024-06-12,2024-09-05,233.0
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTIÃA,2025,1,0028508-97.2010.8.18.0140,1032,RECURSO ESPECIAL,{1032},{10441},,EletrÃ´nico,12728,Pendente,2024-12-05,2024-12-18,52.0
STJ,SUP,PRESIDENTE DA PRIMEIRA SEÃÃO,2025,1,0308563-47.2023.3.00.0000,1023,EXECUÃÃO EM MANDADO DE SEGURANÃA,{1023},{10330},,EletrÃ´nico,76780,Pendente,2023-08-29,2024-11-04,523.0
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTIÃA,2025,1,5142366-12.2023.8.21.0001,11881,AGRAVO EM RECURSO ESPECIAL,{11881},"{11806,11974,7770}",,EletrÃ´nico,12728,Pendente,2024-11-08,2024-12-04,72.0
STJ,SUP,GABINETE DO MINISTRO RAUL ARAÃJO FILHO,2025,1,sigiloso(410566139),11881,AGRAVO EM RECURSO ESPECIAL,{11881},"{7677,6239}",,EletrÃ´nico,76772,Pendente,2023-09-28,2024-05-15,490.0
STJ,SUP,GABINETE DO MINISTRO RAUL ARAÃJO FILHO,2025,1,5000002-21.2013.8.21.0016,11881,AGRAVO EM RECURSO ESPECIAL,{11881},{10447},,EletrÃ´nico,76772,Pendente,2022-06-14,2022-08-22,954.0
STJ,SUP,GABINETE DO MINISTRO MESSOD AZULAY NETO,2025,1,0261608-55.2023.3.00.0000,1720,HABEAS CORPUS,{1720},"{3608,3633,5897}",,EletrÃ´nico,85153,Pendente,2023-07-26,2025-01-29,555.0
STJ,SUP,GABINETE DA MINISTRA REGINA HELENA COSTA,2025,1,0000393-13.2008.8.16.0166,1032,RECURSO ESPECIAL,"{1032,11881}",{4839},,EletrÃ´nico,76773,Pendente,2024-05-10,2025-01-22,266.0
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTIÃA,2025,1,2034012-69.2024.8.26.0000,1032,RECURSO ESPECIAL,{1032},{9582},,EletrÃ´nico,12728,Pendente,2024-09-17,2025-02-04,136.0
STJ,SUP,GABINETE DA MINISTRA DANIELA TEIXEIRA,2025,1,0511739-94.2020.8.05.0001,11881,AGRAVO EM RECURSO ESPECIAL,{11881},{12194},,EletrÃ´nico,87914,Pendente,2024-07-04,2025-01-09,211.0
STJ,SUP,GABINETE DO MINISTRO FRANCISCO FALCÃO,2025,1,5052265-61.2018.4.04.7000,11881,AGRAVO EM RECURSO ESPECIAL,{11881},{6104},,EletrÃ´nico,76752,Pendente,2024-07-31,2024-12-17,182.0
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTIÃA,2025,1,0746446-45.2023.8.07.0001,11881,AGRAVO EM RECURSO ESPECIAL,{11881},{3608},,EletrÃ´nico,12728,Pendente,2025-01-14,2025-01-24,17.0
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTIÃA,2025,1,0714138-75.2022.8.07.0005,11881,AGRAVO EM RECURSO ESPECIAL,{11881},{4703},,EletrÃ´nico,12728,Pendente,2024-10-15,2024-12-10,108.0
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTIÃA,2025,1,5002947-79.2021.8.21.0022,1032,RECURSO ESPECIAL,{1032},{10467},,EletrÃ´nico,12728,Pendente,2024-11-12,2024-11-25,73.0
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTIÃA,2025,1,8003100-15.2023.8.05.0191,11881,AGRAVO EM RECURSO ESPECIAL,{11881},{3633},,EletrÃ´nico,12728,Pendente,2025-01-29,2025-01-30,2.0
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTIÃA,2025,1,0002380-22.2023.8.08.0024,11881,AGRAVO EM RECURSO ESPECIAL,{11881},{3633},,EletrÃ´nico,12728,Pendente,2025-01-21,2025-02-04,10.0
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTIÃA,2025,1,0076894-30.2022.8.16.0000,1032,RECURSO ESPECIAL,{1032},"{5632,7770,10491,4964,9607}",,EletrÃ´nico,12728,Pendente,2024-07-16,2024-08-13,198.0
STJ,SUP,GABINETE DO MINISTRO PAULO SÃRGIO DOMINGUES,2025,1,0044695-77.2012.8.13.0520,11881,AGRAVO EM RECURSO ESPECIAL,{11881},"{10938,10291,10655}",,EletrÃ´nico,85154,Pendente,2024-10-09,2024-11-06,112.0
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTIÃA,2025,1,5071496-98.2023.4.04.7000,11881,AGRAVO EM RECURSO ESPECIAL,{11881},{6060},,EletrÃ´nico,12728,Pendente,2024-11-08,2024-11-18,78.0
STJ,SUP,GABINETE DO MINISTRO JOEL ILAN PACIORNIK,2025,1,0413017-44.2024.3.00.0000,1720,HABEAS CORPUS,{1720},{10635},,EletrÃ´nico,76757,Pendente,2024-10-30,2024-12-09,93.0
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTIÃA,2025,1,4394029-24.2024.8.13.0000,1722,RECURSO ORDINÃ?RIO EM HABEAS CORPUS,{1722},"{5865,3370,3386}",,EletrÃ´nico,12728,Pendente,2024-11-07,2025-01-21,85.0
STJ,SUP,GABINETE DO MINISTRO ANTONIO SALDANHA PALHEIRO,2025,1,0073858-70.2024.3.00.0000,1720,HABEAS CORPUS,{1720},{3664},,EletrÃ´nico,76748,Pendente,2024-03-08,2024-04-03,329.0
STJ,SUP,GABINETE DO MINISTRO RICARDO VILLAS BÃAS CUEVA,2025,1,5468296-35.2019.8.09.0129,11881,AGRAVO EM RECURSO ESPECIAL,{11881},"{10433,10438,10439}",,EletrÃ´nico,76779,Pendente,2024-09-17,2024-11-21,136.0
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTIÃA,2025,1,0022329-30.2022.8.21.7000,1721,RECURSO ORDINÃ?RIO EM MANDADO DE SEGURANÃA,{1721},"{13216,10361,10009,10250}",,EletrÃ´nico,12728,Pendente,2025-01-31,2025-02-03,0.0
STJ,SUP,GABINETE DO MINISTRO TEODORO SILVA SANTOS,2025,1,0002467-43.2014.8.11.0045,11881,AGRAVO EM RECURSO ESPECIAL,{11881},{5946},,EletrÃ´nico,87912,Pendente,2023-08-02,2024-06-12,540.0
STJ,SUP,GABINETE DA MINISTRA NANCY ANDRIGHI,2025,1,1138809-12.2021.8.26.0100,11881,AGRAVO EM RECURSO ESPECIAL,{11881},"{12488,12486}",,EletrÃ´nico,76767,Pendente,2024-10-03,2025-02-04,120.0
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTIÃA,2025,1,5000747-35.2018.4.03.6135,11881,AGRAVO EM RECURSO ESPECIAL,{11881},"{10230,5999}",,EletrÃ´nico,12728,Pendente,2024-11-12,2025-01-24,67.0
STJ,SUP,GABINETE DO MINISTRO GURGEL DE FARIA,2025,1,0066861-54.2012.8.14.0301,11881,AGRAVO EM RECURSO ESPECIAL,{11881},{5946},,EletrÃ´nico,76753,Pendente,2024-06-04,2024-12-16,241.0
STJ,SUP,GABINETE DO MINISTRO PAULO SÃRGIO DOMINGUES,2025,1,0002922-92.2014.4.03.6114,11881,AGRAVO EM RECURSO ESPECIAL,{11881},"{6177,6099,6188,6118,6174,10655}",,EletrÃ´nico,85154,Pendente,2024-01-22,2024-12-13,373.0
STJ,SUP,GABINETE DO MINISTRO RIBEIRO DANTAS,2025,1,0354777-62.2024.3.00.0000,1720,HABEAS CORPUS,{1720},{5566},,EletrÃ´nico,76775,Pendente,2024-09-18,2025-01-10,135.0
STJ,SUP,GABINETE DO MINISTRO RAUL ARAÃJO FILHO,2025,1,0099830-29.2003.8.19.0001,11881,AGRAVO EM RECURSO ESPECIAL,{11881},"{7775,7779}",,EletrÃ´nico,76772,Pendente,2024-01-25,2024-03-07,366.0
STJ,SUP,GABINETE DA MINISTRA NANCY ANDRIGHI,2025,1,1005508-95.2023.8.26.0003,1032,RECURSO ESPECIAL,{1032},{7717},,EletrÃ´nico,76767,Pendente,2024-11-14,2024-12-06,71.0
STJ,SUP,GABINETE DO MINISTRO MARCO AURÃLIO BELLIZZE,2025,1,0047078-26.2016.8.19.0001,11881,AGRAVO EM RECURSO ESPECIAL,{11881},{10468},,EletrÃ´nico,76761,Pendente,2023-09-14,2024-12-10,480.0
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTIÃA,2025,1,8038668-83.2023.8.05.0000,11881,AGRAVO EM RECURSO ESPECIAL,{11881},{12501},,EletrÃ´nico,12728,Pendente,2024-11-12,2025-01-13,63.0
STJ,SUP,GABINETE DO MINISTRO OG FERNANDES,2025,1,0035700-23.2020.8.13.0188,1032,RECURSO ESPECIAL,{1032},{3372},,EletrÃ´nico,76770,Pendente,2023-11-28,2024-08-23,430.0
STJ,SUP,GABINETE DO MINISTRO HUMBERTO EUSTÃ?QUIO SOARES MARTINS,2025,1,0811785-75.2022.4.05.0000,1137,EMBARGOS DE DIVERGÃNCIA EM RECURSO ESPECIAL,"{1137,1032}","{5977,10685,6007}",,EletrÃ´nico,76755,Pendente,2023-11-14,2024-12-12,444.0
STJ,SUP,GABINETE DO MINISTRO PAULO SÃRGIO DOMINGUES,2025,1,5000102-93.2022.4.02.5101,11881,AGRAVO EM RECURSO ESPECIAL,{11881},"{6044,6046}",,EletrÃ´nico,85154,Pendente,2024-04-15,2024-06-17,287.0
STJ,SUP,GABINETE DO MINISTRO MARCO AURÃLIO BELLIZZE,2025,1,0311324-85.2022.3.00.0000,1054,CONFLITO DE COMPETÃNCIA,{1054},"{4993,12965}",,EletrÃ´nico,76761,Pendente,2022-09-28,2024-12-17,856.0
STJ,SUP,GABINETE DO MINISTRO JOÃO OTÃ?VIO DE NORONHA,2025,1,1003745-42.2021.8.26.0484,11881,AGRAVO EM RECURSO ESPECIAL,{11881},{9587},,EletrÃ´nico,76756,Pendente,2024-08-16,2024-10-09,165.0
STJ,SUP,GABINETE DO MINISTRO MESSOD AZULAY NETO,2025,1,0421581-12.2024.3.00.0000,1720,HABEAS CORPUS,{1720},{3372},,EletrÃ´nico,85153,Pendente,2024-11-08,2024-12-16,84.0
STJ,SUP,GABINETE DO MINISTRO RAUL ARAÃJO FILHO,2025,1,2133247-77.2022.8.26.0000,11881,AGRAVO EM RECURSO ESPECIAL,{11881},{4960},,EletrÃ´nico,76772,Pendente,2024-04-02,2025-01-23,280.0
STJ,SUP,GABINETE DO MINISTRO BENEDITO GONÃALVES,2025,1,0064418-39.2023.8.19.0000,11881,AGRAVO EM RECURSO ESPECIAL,{11881},"{6004,9518,10023}",,EletrÃ´nico,76750,Pendente,2024-08-28,2024-12-20,156.0
STJ,SUP,GABINETE DO MINISTRO BENEDITO GONÃALVES,2025,1,0010925-61.2021.8.26.0053,11881,AGRAVO EM RECURSO ESPECIAL,{11881},{10337},,EletrÃ´nico,76750,Pendente,2023-03-27,2025-01-10,653.0
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTIÃA,2025,1,2123255-24.2024.8.26.0000,11881,AGRAVO EM RECURSO ESPECIAL,{11881},"{10448,9587}",,EletrÃ´nico,12728,Pendente,2024-11-25,2025-01-16,21.0
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTIÃA,2025,1,5064698-58.2022.4.04.7000,11881,AGRAVO EM RECURSO ESPECIAL,{11881},"{10398,9518}",,EletrÃ´nico,12728,Pendente,2024-10-04,2024-11-14,115.0
STJ,SUP,GABINETE DO MINISTRO JOÃO OTÃ?VIO DE NORONHA,2025,1,0020950-72.2024.8.16.0000,11881,AGRAVO EM RECURSO ESPECIAL,{11881},{14926},,EletrÃ´nico,76756,Pendente,2024-10-25,2025-01-31,94.0
STJ,SUP,GABINETE DA MINISTRA MARIA THEREZA DE ASSIS MOURA,2025,1,0000508-15.2009.4.01.3702,11881,AGRAVO EM RECURSO ESPECIAL,{11881},"{10012,12420,10205,10023}",,EletrÃ´nico,76764,Pendente,2024-10-17,2024-11-25,106.0
STJ,SUP,GABINETE DO MINISTRO ANTONIO SALDANHA PALHEIRO,2025,1,sigiloso(719411900),11881,AGRAVO EM RECURSO ESPECIAL,{11881},{11417},,EletrÃ´nico,76748,Pendente,2024-11-01,2024-12-19,91.0
STJ,SUP,GABINETE DA MINISTRA NANCY ANDRIGHI,2025,1,sigiloso(670015593),11881,AGRAVO EM RECURSO ESPECIAL,{11881},"{10441,10433}",,EletrÃ´nico,76767,Pendente,2024-05-03,2025-01-22,259.0
STJ,SUP,VICE-PRESIDÃNCIA,2025,1,5003487-16.2021.4.04.7207,1054,CONFLITO DE COMPETÃNCIA,{1054},{12484},,EletrÃ´nico,76790,Pendente,2021-06-02,2023-06-28,1337.0
STJ,SUP,GABINETE DO MINISTRO SEBASTIÃO REIS JÃNIOR,2025,1,8000624-78.2022.8.05.0113,11881,AGRAVO EM RECURSO ESPECIAL,{11881},"{3692,3372}",,EletrÃ´nico,76777,Pendente,2024-08-02,2025-01-28,182.0
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTIÃA,2025,1,0810039-34.2020.8.15.0000,11881,AGRAVO EM RECURSO ESPECIAL,{11881},"{12841,9580,12612,7620}",,EletrÃ´nico,12728,Pendente,2024-11-19,2025-02-04,60.0
STJ,SUP,GABINETE DO MINISTRO ANTONIO CARLOS FERREIRA,2025,1,0733353-86.2021.8.07.0000,11881,AGRAVO EM RECURSO ESPECIAL,{11881},"{4805,10685}",,EletrÃ´nico,76747,Pendente,2023-02-03,2024-12-19,704.0
STJ,SUP,GABINETE DO MINISTRO PAULO SÃRGIO DOMINGUES,2025,1,0701437-23.2007.8.08.0024,1137,EMBARGOS DE DIVERGÃNCIA EM RECURSO ESPECIAL,"{1137,1032}",{10011},,EletrÃ´nico,85154,Pendente,2015-02-12,2024-11-13,1254.0
STJ,SUP,GABINETE DO MINISTRO SÃRGIO LUIZ KUKINA,2025,1,2893101-89.2005.8.21.0001,11881,AGRAVO EM RECURSO ESPECIAL,{11881},{10011},,EletrÃ´nico,76778,Pendente,2020-02-17,2023-10-23,1807.0
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTIÃA,2025,1,sigiloso(718993505),1032,RECURSO ESPECIAL,{1032},{11417},,EletrÃ´nico,12728,Pendente,2024-11-22,2024-12-09,70.0
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTIÃA,2025,1,0008893-50.2011.4.01.3000,1032,RECURSO ESPECIAL,{1032},{10502},,EletrÃ´nico,12728,Pendente,2024-03-20,2024-11-12,317.0
STJ,SUP,GABINETE DO MINISTRO ANTONIO SALDANHA PALHEIRO,2025,1,0304847-12.2023.3.00.0000,1720,HABEAS CORPUS,{1720},"{12334,3431}",,EletrÃ´nico,76748,Pendente,2023-08-25,2023-09-14,525.0
STJ,SUP,GABINETE DO MINISTRO MESSOD AZULAY NETO,2025,1,1502118-21.2020.8.26.0535,11881,AGRAVO EM RECURSO ESPECIAL,{11881},"{3608,3633}",,EletrÃ´nico,85153,Pendente,2023-08-30,2023-11-24,520.0
STJ,SUP,GABINETE DO MINISTRO JOÃO OTÃ?VIO DE NORONHA,2025,1,2234394-83.2021.8.26.0000,11881,AGRAVO EM RECURSO ESPECIAL,{11881},"{7752,13277}",,EletrÃ´nico,76756,Pendente,2023-03-27,2023-06-29,658.0
STJ,SUP,GABINETE DA MINISTRA MARIA THEREZA DE ASSIS MOURA,2025,1,1012270-11.2022.8.26.0053,11881,AGRAVO EM RECURSO ESPECIAL,{11881},{5971},,EletrÃ´nico,76764,Pendente,2024-07-30,2024-12-02,182.0
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTIÃA,2025,1,sigiloso(670081006),1032,RECURSO ESPECIAL,{1032},{10023},,EletrÃ´nico,12728,Pendente,2024-04-09,2024-10-31,297.0
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTIÃA,2025,1,sigiloso(722317071),11881,AGRAVO EM RECURSO ESPECIAL,{11881},"{3458,3403,3372,12334}",,EletrÃ´nico,12728,Pendente,2024-12-10,2025-01-30,52.0
STJ,SUP,GABINETE DO MINISTRO RICARDO VILLAS BÃAS CUEVA,2025,1,5003991-03.2020.4.02.0000,1137,EMBARGOS DE DIVERGÃNCIA EM RECURSO ESPECIAL,"{1137,1032}","{10093,10091}",,EletrÃ´nico,76779,Pendente,2024-01-31,2025-01-28,366.0
STJ,SUP,GABINETE DO MINISTRO RICARDO VILLAS BÃAS CUEVA,2025,1,1009686-50.2022.8.11.0000,11881,AGRAVO EM RECURSO ESPECIAL,{11881},{4968},,EletrÃ´nico,76779,Pendente,2023-03-10,2023-04-20,687.0
STJ,SUP,GABINETE DA MINISTRA DANIELA TEIXEIRA,2025,1,7011238-24.2022.8.22.0005,11881,AGRAVO EM RECURSO ESPECIAL,{11881},"{3608,5897}",,EletrÃ´nico,87914,Pendente,2024-07-30,2025-01-03,185.0
STJ,SUP,SUPERIOR TRIBUNAL DE JUSTIÃA,2025,1,sigiloso(722315790),11881,AGRAVO EM RECURSO ESPECIAL,{11881},{5946},,EletrÃ´nico,12728,Pendente,2024-12-12,2025-01-28,50.0
STJ,SUP,GABINETE DO MINISTRO MARCO AURÃLIO BELLIZZE,2025,1,1023795-53.2023.8.26.0053,11881,AGRAVO EM RECURSO ESPECIAL,{11881},{5946},,EletrÃ´nico,76761,Pendente,2024-11-11,2024-12-10,70.0
STJ,SUP,GABINETE DO MINISTRO JOÃO OTÃ?VIO DE NORONHA,2025,1,5003760-48.2016.8.21.0001,11881,AGRAVO EM RECURSO ESPECIAL,{11881},{10496},,EletrÃ´nico,76756,Pendente,2024-07-24,2024-08-12,190.0
STJ,SUP,GABINETE DO MINISTRO PAULO SÃRGIO DOMINGUES,2025,1,5108947-59.2021.4.02.5101,11881,AGRAVO EM RECURSO ESPECIAL,{11881},"{14898,6035}",,EletrÃ´nico,85154,Pendente,2023-05-12,2023-06-30,619.0
STJ,SUP,GABINETE DO MINISTRO RIBEIRO DANTAS,2025,1,0013914-06.2025.3.00.0000,1720,HABEAS CORPUS,{1720},{3608},,EletrÃ´nico,76775,Pendente,2025-01-22,2025-02-03,9.0
STJ,SUP,GABINETE DO MINISTRO ROGERIO SCHIETTI,2025,1,0473820-90.2024.3.00.0000,1720,HABEAS CORPUS,{1720},{3372},,EletrÃ´nico,76776,Pendente,2024-12-12,2025-01-31,50.0
STJ,SUP,GABINETE DA MINISTRA DANIELA TEIXEIRA,2025,1,5012764-24.2019.8.24.0033,11881,AGRAVO EM RECURSO ESPECIAL,{11881},{3614},,EletrÃ´nico,87914,Pendente,2024-09-24,2025-01-28,129.0
STJ,SUP,GABINETE DA MINISTRA REGINA HELENA COSTA,2025,1,0023336-57.2018.4.03.9999,11881,AGRAVO EM RECURSO ESPECIAL,{11881},{5917},,EletrÃ´nico,76773,Pendente,2023-09-20,2024-03-05,474.0
STJ,SUP,GABINETE DO MINISTRO RAUL ARAÃJO FILHO,2025,1,1137810-03.2014.8.13.0024,11881,AGRAVO EM RECURSO ESPECIAL,{11881},"{10585,9518,9607,4847}",,EletrÃ´nico,76772,Pendente,2023-06-12,2023-08-21,589.0
